node_time,modem_time,cv7_time,navigator_time,gps_time,nav_state_time
1750109992.1913078,1750046630.235046,1750046635.187043,1750045538.2652519,1750046665.6701696,1750046669.2100656
1750109992.2022085,1750046630.235046,1750046635.199933,1750045538.2781801,1750046665.6701696,1750046669.2100656
1750109992.2055068,1750046630.235046,1750046635.199933,1750045538.2781801,1750046665.6701696,1750046669.2100656
1750109992.213651,1750046630.235046,1750046635.2128174,1750045538.291303,1750046665.6701696,1750046669.2100656
1750109992.2170682,1750046630.235046,1750046635.2128174,1750045538.291303,1750046669.4852643,1750046669.2100656
1750109992.2192578,1750046630.235046,1750046635.2128174,1750045538.291303,1750046669.4852643,1750046669.2100656
1750109992.2269402,1750046630.235046,1750046635.2256987,1750045538.3042526,1750046669.4852643,1750046669.2100656
1750109992.230213,1750046630.235046,1750046635.2256987,1750045538.3042526,1750046669.4852643,1750046669.2100656
1750109992.2409089,1750046630.235046,1750046635.2385795,1750045538.3171663,1750046669.4852643,1750046669.2100656
1750109992.244144,1750046630.235046,1750046635.2385795,1750045538.3171663,1750046669.4852643,1750046669.2100656
1750109992.2520432,1750046630.235046,1750046635.2514236,1750045538.3171663,1750046669.4852643,1750046669.2100656
1750109992.266628,1750046630.235046,1750046635.2643466,1750045538.3429642,1750046669.4852643,1750046669.2100656
1750109992.2696042,1750046630.235046,1750046635.2643466,1750045538.3429642,1750046669.4852643,1750046669.2100656
1750109992.2790754,1750046630.235046,1750046635.2772048,1750045538.3558946,1750046669.4852643,1750046669.2100656
1750109992.281136,1750046630.235046,1750046635.2772048,1750045538.3558946,1750046669.4852643,1750046669.2100656
1750109992.2913125,1750046630.235046,1750046635.2900622,1750045538.3695793,1750046669.4852643,1750046669.2100656
1750109992.2947736,1750046630.235046,1750046635.2900622,1750045538.3695793,1750046669.4852643,1750046669.2100656
1750109992.3049147,1750046630.235046,1750046635.3029633,1750045538.3835003,1750046669.4852643,1750046669.2100656
1750109992.3087056,1750046630.235046,1750046635.3029633,1750045538.3835003,1750046669.4852643,1750046669.2100656
1750109992.316096,1750046630.235046,1750046635.3158212,1750045538.3835003,1750046669.4852643,1750046669.6116388
1750109992.319287,1750046635.320148,1750046635.3158212,1750045538.397032,1750046669.4852643,1750046669.6116388
1750109992.322614,1750046635.320148,1750046635.3158212,1750045538.397032,1750046669.4852643,1750046669.6116388
1750109992.325106,1750046635.320148,1750046635.3158212,1750045538.397032,1750046669.4852643,1750046669.6116388
1750109992.3295608,1750046635.320148,1750046635.3287568,1750045538.397032,1750046669.4852643,1750046669.6116388
1750109992.3360026,1750046635.320148,1750046635.3287568,1750045538.4126587,1750046669.4852643,1750046669.6116388
1750109992.342936,1750046635.320148,1750046635.341614,1750045538.4126587,1750046669.4852643,1750046669.6116388
1750109992.3490157,1750046635.320148,1750046635.341614,1750045538.4257903,1750046669.4852643,1750046669.6116388
1750109992.355226,1750046635.320148,1750046635.354476,1750045538.4257903,1750046669.4852643,1750046669.6116388
1750109992.3615592,1750046635.320148,1750046635.354476,1750045538.438742,1750046669.4852643,1750046669.6116388
1750109992.3691072,1750046635.320148,1750046635.367407,1750045538.438742,1750046669.4852643,1750046669.6116388
1750109992.3749936,1750046635.320148,1750046635.367407,1750045538.451732,1750046669.4852643,1750046669.6116388
1750109992.3814478,1750046635.320148,1750046635.380204,1750045538.451732,1750046669.4852643,1750046669.6116388
1750109992.3877504,1750046635.320148,1750046635.380204,1750045538.4647226,1750046669.4852643,1750046669.6116388
1750109992.394473,1750046635.320148,1750046635.3930764,1750045538.4647226,1750046669.4852643,1750046669.6116388
1750109992.4015453,1750046635.320148,1750046635.3930764,1750045538.4779623,1750046669.4852643,1750046669.6116388
1750109992.4070568,1750046635.320148,1750046635.4059603,1750045538.4779623,1750046669.4852643,1750046669.6116388
1750109992.4175863,1750046635.320148,1750046635.4189003,1750045538.4938784,1750046669.4852643,1750046669.6116388
1750109992.4199872,1750046635.320148,1750046635.4189003,1750045538.4938784,1750046669.4852643,1750046669.6116388
1750109992.431604,1750046635.320148,1750046635.431695,1750045538.5067842,1750046669.4852643,1750046669.6116388
1750109992.434108,1750046635.320148,1750046635.431695,1750045538.5067842,1750046669.4852643,1750046669.6116388
1750109992.4439273,1750046635.320148,1750046635.444562,1750045538.5196645,1750046669.4852643,1750046669.6116388
1750109992.446427,1750046635.320148,1750046635.444562,1750045538.5196645,1750046669.4852643,1750046669.6116388
1750109992.4565232,1750046635.320148,1750046635.457406,1750045538.5325572,1750046669.4852643,1750046669.6116388
1750109992.4589257,1750046635.320148,1750046635.457406,1750045538.5325572,1750046669.4852643,1750046669.6116388
1750109992.4718366,1750046635.320148,1750046635.4702547,1750045538.5325572,1750046669.4852643,1750046669.6116388
1750109992.482577,1750046635.320148,1750046635.4831204,1750045538.558296,1750046669.4852643,1750046669.6116388
1750109992.4849553,1750046635.320148,1750046635.4831204,1750045538.558296,1750046669.4852643,1750046669.6116388
1750109992.4956079,1750046635.320148,1750046635.496022,1750045538.5712059,1750046669.4852643,1750046669.6116388
1750109992.4990978,1750046635.320148,1750046635.496022,1750045538.5712059,1750046669.4852643,1750046669.6116388
1750109992.508606,1750046635.320148,1750046635.5088704,1750045538.5843787,1750046669.4852643,1750046669.6116388
1750109992.5109396,1750046635.320148,1750046635.5088704,1750045538.5843787,1750046669.4852643,1750046669.6116388
1750109992.521019,1750046635.320148,1750046635.5217483,1750045538.5972936,1750046669.4852643,1750046669.6116388
1750109992.5235715,1750046635.320148,1750046635.5217483,1750045538.5972936,1750046669.4852643,1750046669.6116388
1750109992.5345895,1750046635.320148,1750046635.5345974,1750045538.6100905,1750046669.4852643,1750046669.6116388
1750109992.537243,1750046635.320148,1750046635.5345974,1750045538.6100905,1750046669.4852643,1750046669.6116388
1750109992.546924,1750046635.320148,1750046635.5474823,1750045538.6230075,1750046669.4852643,1750046669.6116388
1750109992.5493276,1750046635.320148,1750046635.5474823,1750045538.6230075,1750046669.4852643,1750046669.6116388
1750109992.5599275,1750046635.320148,1750046635.560345,1750045538.6358988,1750046669.4852643,1750046669.6116388
1750109992.562672,1750046635.320148,1750046635.560345,1750045538.6358988,1750046669.4852643,1750046669.6116388
1750109992.5734878,1750046635.320148,1750046635.573197,1750045538.6487796,1750046669.4852643,1750046669.6116388
1750109992.575405,1750046635.320148,1750046635.573197,1750045538.6487796,1750046669.4852643,1750046669.6116388
1750109992.585493,1750046635.320148,1750046635.5860546,1750045538.6616154,1750046669.4852643,1750046669.6116388
1750109992.5874143,1750046635.320148,1750046635.5860546,1750045538.6616154,1750046669.4852643,1750046669.6116388
1750109992.598669,1750046635.320148,1750046635.598929,1750045538.6745667,1750046669.4852643,1750046669.6116388
1750109992.6006274,1750046635.320148,1750046635.598929,1750045538.6745667,1750046669.4852643,1750046669.6116388
1750109992.6106005,1750046635.320148,1750046635.611763,1750045538.6874504,1750046669.4852643,1750046669.6116388
1750109992.6123867,1750046635.320148,1750046635.611763,1750045538.6874504,1750046669.4852643,1750046669.6116388
1750109992.6150753,1750046635.320148,1750046635.611763,1750045538.6874504,1750046669.4852643,1750046670.2142675
1750109992.621124,1750046635.320148,1750046635.611763,1750045538.700451,1750046669.4852643,1750046670.2142675
1750109992.623147,1750046635.320148,1750046635.6246543,1750045538.700451,1750046669.4852643,1750046670.2142675
1750109992.634349,1750046635.320148,1750046635.6246543,1750045538.713333,1750046669.4852643,1750046670.2142675
1750109992.6360316,1750046635.320148,1750046635.6374543,1750045538.713333,1750046669.4852643,1750046670.2142675
1750109992.6502054,1750046635.320148,1750046635.6503181,1750045538.7262063,1750046669.4852643,1750046670.2142675
1750109992.6525898,1750046635.320148,1750046635.6503181,1750045538.7262063,1750046669.4852643,1750046670.2142675
1750109992.6632888,1750046635.320148,1750046635.6631382,1750045538.7391088,1750046669.4852643,1750046670.2142675
1750109992.666175,1750046635.320148,1750046635.6631382,1750045538.7391088,1750046669.4852643,1750046670.2142675
1750109992.6754184,1750046635.320148,1750046635.676039,1750045538.7520847,1750046669.4852643,1750046670.2142675
1750109992.6785336,1750046635.320148,1750046635.676039,1750045538.7520847,1750046669.4852643,1750046670.2142675
1750109992.6888328,1750046635.320148,1750046635.688881,1750045538.764967,1750046669.4852643,1750046670.2142675
1750109992.6913693,1750046635.320148,1750046635.688881,1750045538.764967,1750046669.4852643,1750046670.2142675
1750109992.702221,1750046635.320148,1750046635.7017353,1750045538.7778587,1750046669.4852643,1750046670.2142675
1750109992.7046382,1750046635.320148,1750046635.7017353,1750045538.7778587,1750046669.4852643,1750046670.2142675
1750109992.7148726,1750046635.320148,1750046635.7145681,1750045538.7911725,1750046669.4852643,1750046670.2142675
1750109992.7174368,1750046635.320148,1750046635.7145681,1750045538.7911725,1750046669.4852643,1750046670.2142675
1750109992.727786,1750046635.320148,1750046635.7274122,1750045538.8040648,1750046669.4852643,1750046670.2142675
1750109992.731144,1750046635.320148,1750046635.7274122,1750045538.8040648,1750046669.4852643,1750046670.2142675
1750109992.7411168,1750046635.320148,1750046635.7402499,1750045538.8169672,1750046669.4852643,1750046670.2142675
1750109992.7432885,1750046635.320148,1750046635.7402499,1750045538.8169672,1750046669.4852643,1750046670.2142675
1750109992.7531855,1750046635.320148,1750046635.7531419,1750045538.8300152,1750046669.4852643,1750046670.2142675
1750109992.7563019,1750046635.320148,1750046635.7531419,1750045538.8300152,1750046669.4852643,1750046670.2142675
1750109992.767307,1750046635.320148,1750046635.766028,1750045538.842958,1750046669.4852643,1750046670.2142675
1750109992.7708614,1750046635.320148,1750046635.766028,1750045538.842958,1750046669.4852643,1750046670.2142675
1750109992.7793922,1750046635.320148,1750046635.7789469,1750045538.8558996,1750046669.4852643,1750046670.2142675
1750109992.7823296,1750046635.320148,1750046635.7789469,1750045538.8558996,1750046669.4852643,1750046670.2142675
1750109992.7918622,1750046635.320148,1750046635.7918315,1750045538.868842,1750046669.4852643,1750046670.2142675
1750109992.7954755,1750046635.320148,1750046635.7918315,1750045538.868842,1750046669.4852643,1750046670.2142675
1750109992.8058,1750046635.320148,1750046635.8047268,1750045538.8817742,1750046669.4852643,1750046670.2142675
1750109992.8094208,1750046635.320148,1750046635.8047268,1750045538.8817742,1750046669.4852643,1750046670.2142675
1750109992.8183236,1750046635.320148,1750046635.817562,1750045538.8946824,1750046669.4852643,1750046670.6176286
1750109992.8213081,1750046635.320148,1750046635.817562,1750045538.8946824,1750046669.4852643,1750046670.6176286
1750109992.82433,1750046635.320148,1750046635.817562,1750045538.8946824,1750046669.4852643,1750046670.6176286
1750109992.8324199,1750046635.320148,1750046635.8304427,1750045538.9082022,1750046669.4852643,1750046670.6176286
1750109992.835238,1750046635.320148,1750046635.8304427,1750045538.9082022,1750046669.4852643,1750046670.6176286
1750109992.8459413,1750046635.320148,1750046635.8432593,1750045538.9210737,1750046669.4852643,1750046670.6176286
1750109992.8490002,1750046635.320148,1750046635.8432593,1750045538.9210737,1750046669.4852643,1750046670.6176286
1750109992.858278,1750046635.320148,1750046635.8561351,1750045538.9339445,1750046669.4852643,1750046670.6176286
1750109992.8615158,1750046635.320148,1750046635.8561351,1750045538.9339445,1750046669.4852643,1750046670.6176286
1750109992.8702273,1750046635.320148,1750046635.8690152,1750045538.9468203,1750046669.4852643,1750046670.6176286
1750109992.873446,1750046635.320148,1750046635.8690152,1750045538.9468203,1750046669.4852643,1750046670.6176286
1750109992.884074,1750046635.320148,1750046635.8819358,1750045538.9603684,1750046669.4852643,1750046670.6176286
1750109992.8875175,1750046635.320148,1750046635.8819358,1750045538.9603684,1750046669.4852643,1750046670.6176286
1750109992.8965704,1750046635.320148,1750046635.8950977,1750045538.973338,1750046669.4852643,1750046670.6176286
1750109992.8989482,1750046635.320148,1750046635.8950977,1750045538.973338,1750046669.4852643,1750046670.6176286
1750109992.9098697,1750046635.320148,1750046635.9080682,1750045538.9860647,1750046669.4852643,1750046670.6176286
1750109992.9129405,1750046635.320148,1750046635.9080682,1750045538.9860647,1750046669.4852643,1750046670.6176286
1750109992.922856,1750046635.320148,1750046635.9210062,1750045538.9988818,1750046669.4852643,1750046670.6176286
1750109992.925076,1750046635.320148,1750046635.9210062,1750045538.9988818,1750046669.4852643,1750046670.6176286
1750109992.9357405,1750046635.320148,1750046635.93408,1750045539.0118496,1750046669.4852643,1750046670.6176286
1750109992.93878,1750046635.320148,1750046635.93408,1750045539.0118496,1750046669.4852643,1750046670.6176286
1750109992.9495401,1750046635.320148,1750046635.947087,1750045539.024756,1750046669.4852643,1750046670.6176286
1750109992.9529073,1750046635.320148,1750046635.947087,1750045539.024756,1750046669.4852643,1750046670.6176286
1750109992.9623308,1750046635.320148,1750046635.9598842,1750045539.0376685,1750046669.4852643,1750046670.6176286
1750109992.9652925,1750046635.320148,1750046635.9598842,1750045539.0376685,1750046669.4852643,1750046670.6176286
1750109992.9744976,1750046635.320148,1750046635.972831,1750045539.0506184,1750046669.4852643,1750046670.6176286
1750109992.9769256,1750046635.320148,1750046635.972831,1750045539.0506184,1750046669.4852643,1750046670.6176286
1750109992.987907,1750046635.320148,1750046635.9856915,1750045539.063502,1750046669.4852643,1750046670.6176286
1750109992.9908412,1750046635.320148,1750046635.9856915,1750045539.063502,1750046669.4852643,1750046670.6176286
1750109993.0004714,1750046635.320148,1750046635.9985633,1750045539.076374,1750046669.4852643,1750046670.6176286
1750109993.0029356,1750046635.320148,1750046635.9985633,1750045539.076374,1750046669.4852643,1750046670.6176286
1750109993.0125387,1750046635.320148,1750046636.0115454,1750045539.076374,1750046669.4852643,1750046670.6176286
1750109993.025776,1750046635.320148,1750046636.0243497,1750045539.101954,1750046669.4852643,1750046670.6176286
1750109993.0290074,1750046635.320148,1750046636.0243497,1750045539.101954,1750046669.4852643,1750046670.6176286
1750109993.0388649,1750046635.320148,1750046636.0372243,1750045539.114981,1750046669.4852643,1750046670.6176286
1750109993.041277,1750046635.320148,1750046636.0372243,1750045539.114981,1750046669.4852643,1750046670.6176286
1750109993.0527716,1750046635.320148,1750046636.0500824,1750045539.1278965,1750046669.4852643,1750046670.6176286
1750109993.055438,1750046635.320148,1750046636.0500824,1750045539.1278965,1750046669.4852643,1750046670.6176286
1750109993.06445,1750046635.320148,1750046636.0629966,1750045539.1407928,1750046669.4852643,1750046670.6176286
1750109993.067528,1750046635.320148,1750046636.0629966,1750045539.1407928,1750046669.4852643,1750046670.6176286
1750109993.0771492,1750046635.320148,1750046636.0759153,1750045539.1536958,1750046669.4852643,1750046670.6176286
1750109993.080387,1750046635.320148,1750046636.0759153,1750045539.1536958,1750046669.4852643,1750046670.6176286
1750109993.090917,1750046635.320148,1750046636.088895,1750045539.1665792,1750046669.4852643,1750046670.6176286
1750109993.0935888,1750046635.320148,1750046636.088895,1750045539.1665792,1750046669.4852643,1750046670.6176286
1750109993.1032815,1750046635.320148,1750046636.101714,1750045539.1795273,1750046669.4852643,1750046670.6176286
1750109993.105987,1750046635.320148,1750046636.101714,1750045539.1795273,1750046669.4852643,1750046670.6176286
1750109993.1162078,1750046635.320148,1750046636.1146178,1750045539.1924384,1750046669.4852643,1750046670.6176286
1750109993.119374,1750046635.320148,1750046636.1146178,1750045539.1924384,1750046669.4852643,1750046670.6176286
1750109993.1233053,1750046635.320148,1750046636.1146178,1750045539.1924384,1750046669.4852643,1750046671.2216303
1750109993.1294415,1750046635.320148,1750046636.127631,1750045539.2054274,1750046669.4852643,1750046671.2216303
1750109993.1324034,1750046635.320148,1750046636.127631,1750045539.2054274,1750046669.4852643,1750046671.2216303
1750109993.14188,1750046635.320148,1750046636.1404676,1750045539.2182903,1750046669.4852643,1750046671.2216303
1750109993.1441982,1750046635.320148,1750046636.1404676,1750045539.2182903,1750046669.4852643,1750046671.2216303
1750109993.1562247,1750046635.320148,1750046636.1538162,1750045539.2316282,1750046669.4852643,1750046671.2216303
1750109993.1584709,1750046635.320148,1750046636.1538162,1750045539.2316282,1750046669.4852643,1750046671.2216303
1750109993.1684854,1750046635.320148,1750046636.166701,1750045539.2445097,1750046669.4852643,1750046671.2216303
1750109993.1708097,1750046635.320148,1750046636.166701,1750045539.2445097,1750046669.4852643,1750046671.2216303
1750109993.1818845,1750046635.320148,1750046636.1797297,1750045539.2575052,1750046669.4852643,1750046671.2216303
1750109993.185091,1750046635.320148,1750046636.1797297,1750045539.2575052,1750046669.4852643,1750046671.2216303
1750109993.1939013,1750046635.320148,1750046636.1925883,1750045539.2703967,1750046669.4852643,1750046671.2216303
1750109993.1969512,1750046635.320148,1750046636.1925883,1750045539.2703967,1750046669.4852643,1750046671.2216303
1750109993.2069993,1750046635.320148,1750046636.2054517,1750045539.2832549,1750046669.4852643,1750046671.2216303
1750109993.2097108,1750046635.320148,1750046636.2054517,1750045539.2832549,1750046669.4852643,1750046671.2216303
1750109993.2206774,1750046635.320148,1750046636.2183123,1750045539.2961338,1750046669.4852643,1750046671.2216303
1750109993.2231247,1750046635.320148,1750046636.2183123,1750045539.2961338,1750046669.4852643,1750046671.2216303
1750109993.2326763,1750046635.320148,1750046636.231248,1750045539.3090274,1750046669.4852643,1750046671.2216303
1750109993.2350733,1750046635.320148,1750046636.231248,1750045539.3090274,1750046669.4852643,1750046671.2216303
1750109993.2458901,1750046635.320148,1750046636.2440963,1750045539.3219135,1750046669.4852643,1750046671.2216303
1750109993.248687,1750046635.320148,1750046636.2440963,1750045539.3219135,1750046669.4852643,1750046671.2216303
1750109993.2585464,1750046635.320148,1750046636.2573845,1750045539.3348653,1750046669.4852643,1750046671.2216303
1750109993.260903,1750046635.320148,1750046636.2573845,1750045539.3348653,1750046669.4852643,1750046671.2216303
1750109993.2709305,1750046635.320148,1750046636.2701237,1750045539.3477645,1750046669.4852643,1750046671.2216303
1750109993.2740333,1750046635.320148,1750046636.2701237,1750045539.3477645,1750046669.4852643,1750046671.2216303
1750109993.2844274,1750046635.320148,1750046636.282949,1750045539.360646,1750046669.4852643,1750046671.2216303
1750109993.287708,1750046635.320148,1750046636.282949,1750045539.360646,1750046669.4852643,1750046671.2216303
1750109993.2980206,1750046635.320148,1750046636.2957287,1750045539.3735404,1750046669.4852643,1750046671.2216303
1750109993.3002398,1750046635.320148,1750046636.2957287,1750045539.3735404,1750046669.4852643,1750046671.2216303
1750109993.3105145,1750046635.320148,1750046636.3087964,1750045539.386605,1750046669.4852643,1750046671.2216303
1750109993.3131816,1750046635.320148,1750046636.3087964,1750045539.386605,1750046669.4852643,1750046671.2216303
1750109993.3246107,1750046635.320148,1750046636.32204,1750045539.3995461,1750046669.4852643,1750046671.6249673
1750109993.3269308,1750046635.320148,1750046636.32204,1750045539.3995461,1750046669.4852643,1750046671.6249673
1750109993.329862,1750046635.320148,1750046636.32204,1750045539.3995461,1750046669.4852643,1750046671.6249673
1750109993.3359094,1750046635.320148,1750046636.3348503,1750045539.4124694,1750046669.4852643,1750046671.6249673
1750109993.3383465,1750046635.320148,1750046636.3348503,1750045539.4124694,1750046669.4852643,1750046671.6249673
1750109993.349324,1750046635.320148,1750046636.3476725,1750045539.4253411,1750046669.4852643,1750046671.6249673
1750109993.3519087,1750046635.320148,1750046636.3476725,1750045539.4253411,1750046669.4852643,1750046671.6249673
1750109993.3615966,1750046635.320148,1750046636.3607366,1750045539.4382627,1750046669.4852643,1750046671.6249673
1750109993.3647237,1750046635.320148,1750046636.3607366,1750045539.4382627,1750046669.4852643,1750046671.6249673
1750109993.3743315,1750046635.320148,1750046636.3736532,1750045539.451184,1750046669.4852643,1750046671.6249673
1750109993.377407,1750046635.320148,1750046636.3736532,1750045539.451184,1750046669.4852643,1750046671.6249673
1750109993.3891928,1750046635.320148,1750046636.386592,1750045539.4641032,1750046669.4852643,1750046671.6249673
1750109993.3916013,1750046635.320148,1750046636.386592,1750045539.4641032,1750046669.4852643,1750046671.6249673
1750109993.4001694,1750046635.320148,1750046636.3996682,1750045539.4771326,1750046669.4852643,1750046671.6249673
1750109993.403179,1750046635.320148,1750046636.3996682,1750045539.4771326,1750046669.4852643,1750046671.6249673
1750109993.4141102,1750046635.320148,1750046636.412459,1750045539.490076,1750046669.4852643,1750046671.6249673
1750109993.4166312,1750046635.320148,1750046636.412459,1750045539.490076,1750046669.4852643,1750046671.6249673
1750109993.4270597,1750046635.320148,1750046636.4253829,1750045539.5029793,1750046669.4852643,1750046671.6249673
1750109993.429615,1750046635.320148,1750046636.4253829,1750045539.5029793,1750046669.4852643,1750046671.6249673
1750109993.4399576,1750046635.320148,1750046636.4383628,1750045539.515915,1750046669.4852643,1750046671.6249673
1750109993.442329,1750046635.320148,1750046636.4383628,1750045539.515915,1750046669.4852643,1750046671.6249673
1750109993.4533532,1750046635.320148,1750046636.4512959,1750045539.5288877,1750046669.4852643,1750046671.6249673
1750109993.4560697,1750046635.320148,1750046636.4512959,1750045539.5288877,1750046669.4852643,1750046671.6249673
1750109993.4653995,1750046635.320148,1750046636.4641666,1750045539.541786,1750046669.4852643,1750046671.6249673
1750109993.4685662,1750046635.320148,1750046636.4641666,1750045539.541786,1750046669.4852643,1750046671.6249673
1750109993.478262,1750046635.320148,1750046636.4773364,1750045539.5546925,1750046669.4852643,1750046671.6249673
1750109993.4813395,1750046635.320148,1750046636.4773364,1750045539.5546925,1750046669.4852643,1750046671.6249673
1750109993.4916356,1750046635.320148,1750046636.491495,1750045539.5675936,1750046669.4852643,1750046671.6249673
1750109993.4940321,1750046635.320148,1750046636.491495,1750045539.5675936,1750046669.4852643,1750046671.6249673
1750109993.5035675,1750046635.320148,1750046636.491495,1750045539.580702,1750046669.4852643,1750046671.6249673
1750109993.5079453,1750046635.320148,1750046636.5067883,1750045539.580702,1750046669.4852643,1750046671.6249673
1750109993.5167303,1750046635.320148,1750046636.5067883,1750045539.5935953,1750046669.4852643,1750046671.6249673
1750109993.5216675,1750046635.320148,1750046636.5201294,1750045539.5935953,1750046669.4852643,1750046671.6249673
1750109993.5301957,1750046635.320148,1750046636.5201294,1750045539.6064734,1750046669.4852643,1750046671.6249673
1750109993.536758,1750046635.320148,1750046636.5358999,1750045539.6064734,1750046669.4852643,1750046671.6249673
1750109993.5423644,1750046635.320148,1750046636.5358999,1750045539.6193657,1750046669.4852643,1750046671.6249673
1750109993.5499003,1750046635.320148,1750046636.5488422,1750045539.6193657,1750046669.4852643,1750046671.6249673
1750109993.5557637,1750046635.320148,1750046636.5488422,1750045539.6322565,1750046669.4852643,1750046671.6249673
1750109993.563296,1750046635.320148,1750046636.5619652,1750045539.6322565,1750046669.4852643,1750046671.6249673
1750109993.5681515,1750046635.320148,1750046636.5619652,1750045539.645172,1750046669.4852643,1750046671.6249673
1750109993.5778997,1750046635.320148,1750046636.5762503,1750045539.645172,1750046669.4852643,1750046671.6249673
1750109993.5819519,1750046635.320148,1750046636.5762503,1750045539.6580749,1750046669.4852643,1750046671.6249673
1750109993.5902674,1750046635.320148,1750046636.5893278,1750045539.6580749,1750046669.4852643,1750046671.6249673
1750109993.5936756,1750046635.320148,1750046636.5893278,1750045539.6709542,1750046669.4852643,1750046671.6249673
1750109993.603387,1750046635.320148,1750046636.6022654,1750045539.6709542,1750046669.4852643,1750046671.6249673
1750109993.6069152,1750046635.320148,1750046636.6022654,1750045539.6838453,1750046669.4852643,1750046671.6249673
1750109993.6160092,1750046635.320148,1750046636.6152704,1750045539.6838453,1750046669.4852643,1750046671.6249673
1750109993.619538,1750046635.320148,1750046636.6152704,1750045539.6966975,1750046669.4852643,1750046671.6249673
1750109993.626901,1750046635.320148,1750046636.6152704,1750045539.6966975,1750046669.4852643,1750046672.2282202
1750109993.6313355,1750046635.320148,1750046636.628338,1750045539.7096167,1750046669.4852643,1750046672.2282202
1750109993.6346133,1750046635.320148,1750046636.628338,1750045539.7096167,1750046669.4852643,1750046672.2282202
1750109993.6442323,1750046635.320148,1750046636.641629,1750045539.7224574,1750046669.4852643,1750046672.2282202
1750109993.646779,1750046635.320148,1750046636.641629,1750045539.7224574,1750046669.4852643,1750046672.2282202
1750109993.6571853,1750046635.320148,1750046636.6554613,1750045539.7353308,1750046669.4852643,1750046672.2282202
1750109993.6595616,1750046635.320148,1750046636.6554613,1750045539.7353308,1750046669.4852643,1750046672.2282202
1750109993.6715631,1750046635.320148,1750046636.6697476,1750045539.748305,1750046669.4852643,1750046672.2282202
1750109993.6742344,1750046635.320148,1750046636.6697476,1750045539.748305,1750046669.4852643,1750046672.2282202
1750109993.6839733,1750046635.320148,1750046636.6826322,1750045539.76122,1750046669.4852643,1750046672.2282202
1750109993.6864624,1750046635.320148,1750046636.6826322,1750045539.76122,1750046669.4852643,1750046672.2282202
1750109993.6976392,1750046635.320148,1750046636.6956353,1750045539.7741866,1750046669.4852643,1750046672.2282202
1750109993.7007277,1750046635.320148,1750046636.6956353,1750045539.7741866,1750046669.4852643,1750046672.2282202
1750109993.7109232,1750046635.320148,1750046636.7084978,1750045539.7870634,1750046669.4852643,1750046672.2282202
1750109993.7129805,1750046635.320148,1750046636.7084978,1750045539.7870634,1750046669.4852643,1750046672.2282202
1750109993.7225668,1750046635.320148,1750046636.7213755,1750045539.79992,1750046669.4852643,1750046672.2282202
1750109993.7250166,1750046635.320148,1750046636.7213755,1750045539.79992,1750046669.4852643,1750046672.2282202
1750109993.7366905,1750046635.320148,1750046636.7342632,1750045539.8127286,1750046669.4852643,1750046672.2282202
1750109993.7391503,1750046635.320148,1750046636.7342632,1750045539.8127286,1750046669.4852643,1750046672.2282202
1750109993.7491646,1750046635.320148,1750046636.747128,1750045539.8255558,1750046669.4852643,1750046672.2282202
1750109993.7516248,1750046635.320148,1750046636.747128,1750045539.8255558,1750046669.4852643,1750046672.2282202
1750109993.7629669,1750046635.320148,1750046636.7604296,1750045539.8383842,1750046669.4852643,1750046672.2282202
1750109993.7658248,1750046635.320148,1750046636.7604296,1750045539.8383842,1750046669.4852643,1750046672.2282202
1750109993.7749977,1750046635.320148,1750046636.7733374,1750045539.851257,1750046669.4852643,1750046672.2282202
1750109993.7773035,1750046635.320148,1750046636.7733374,1750045539.851257,1750046669.4852643,1750046672.2282202
1750109993.7875032,1750046635.320148,1750046636.7862248,1750045539.8640883,1750046669.4852643,1750046672.2282202
1750109993.790804,1750046635.320148,1750046636.7862248,1750045539.8640883,1750046669.4852643,1750046672.2282202
1750109993.8011603,1750046635.320148,1750046636.7990613,1750045539.8769681,1750046669.4852643,1750046672.2282202
1750109993.803899,1750046635.320148,1750046636.7990613,1750045539.8769681,1750046669.4852643,1750046672.2282202
1750109993.8138266,1750046635.320148,1750046636.8119588,1750045539.889765,1750046669.4852643,1750046672.2282202
1750109993.816017,1750046635.320148,1750046636.8119588,1750045539.889765,1750046669.4852643,1750046672.2282202
1750109993.8276217,1750046635.320148,1750046636.8248367,1750045539.902651,1750046669.4852643,1750046672.631513
1750109993.8301103,1750046635.320148,1750046636.8248367,1750045539.902651,1750046669.4852643,1750046672.631513
1750109993.8336134,1750046635.320148,1750046636.8248367,1750045539.902651,1750046669.4852643,1750046672.631513
1750109993.8392842,1750046635.320148,1750046636.8378005,1750045539.902651,1750046669.4852643,1750046672.631513
1750109993.8519845,1750046635.320148,1750046636.8505285,1750045539.9282267,1750046669.4852643,1750046672.631513
1750109993.854252,1750046635.320148,1750046636.8505285,1750045539.9282267,1750046669.4852643,1750046672.631513
1750109993.8658688,1750046635.320148,1750046636.8633254,1750045539.9411392,1750046669.4852643,1750046672.631513
1750109993.8679614,1750046635.320148,1750046636.8633254,1750045539.9411392,1750046669.4852643,1750046672.631513
1750109993.8777683,1750046635.320148,1750046636.8762112,1750045539.9540372,1750046669.4852643,1750046672.631513
1750109993.8800967,1750046635.320148,1750046636.8762112,1750045539.9540372,1750046669.4852643,1750046672.631513
1750109993.8905134,1750046635.320148,1750046636.889129,1750045539.9668882,1750046669.4852643,1750046672.631513
